Ex.,Name,Ticker,QMV($),HQ Region,HQ Location,Sector,Sub Sector
TSX,Surge Energy Inc.,SGY,489913072.81,Canada,AB,Oil & Gas,
TSXV,SustainCo Inc.,SMS,2524195.68,Canada,ON,Clean Technology,Renewable Energy Equipment Manufacturing and Tech
TSXV,Sutter Gold Mining Inc.,SGM,3723259.65,USA,USA,Mining,
TSXV,Sylogist Ltd.,SYZ,203374566.94,Canada,AB,Technology,Software
TSXV,Symbility Solutions Inc.,SY,99589143.6,Canada,ON,Technology,Software
TSX,Symphony Floating Rate Senior Loan Fund,SSF.UN,103823487,Canada,ON,Closed-End Funds,
TSXV,"Syncordia Technologies and Healthcare Solutions, Corp.",SYN,2361736.2,Canada,ON,Technology,Software
TSX,Synex International Inc.,SXI,14920462.35,Canada,BC,Clean Technology,Renewable Energy Production and Distribution
TSXV,Synodon Inc.,SYD,,Canada,AB,Clean Technology,Energy Efficiency
TSXV,Synstream Energy Corp.,SHM,4943545.18,Canada,AB,Oil & Gas,
TSX,TAG Oil Ltd.,TAO,51169351.2,Canada,BC,Oil & Gas,
TSX,Tahoe Resources Inc.,THO,2131367576.8,Canada,BC,Mining,
TSX,Taiga Building Products Ltd.,TBL,173296532.98,Canada,BC,,
TSXV,Tajiri Resources Corp.,TAJ,7091995.82,Canada,BC,Mining,
TSX,Talon Metals Corp.,TLO,16205650.125,Latin America,Brazil,Mining,
TSX,Tamarack Valley Energy Ltd.,TVE,532748691.54,Canada,AB,Oil & Gas,
TSXV,Tanager Energy Inc.,TAN,14541712.38,Canada,AB,Oil & Gas,
TSXV,Tangelo Games Corp.,GEL,7133588.4,Canada,ON,Technology,Internet Software & Services
TSXV,Tango Mining Limited,TGV,8155143.16,Canada,BC,Mining,
TSXV,Tanzania Minerals Corp.,TZM,,Canada,BC,Mining,
TSX,Tanzanian Royalty Exploration Corporation,TNX,64550076.12,Canada,BC,Mining,
TSXV,Taranis Resources Inc.,TRO,5545171.6,USA,USA,Mining,
TSXV,Target Capital Inc.,TCI,308149.12,Canada,AB,Financial Services,
TSXV,Targeted Microwave Solutions Inc.,TMS,2106900.45,Canada,BC,Clean Technology,Low Impact Material and Products
TSXV,Tarku Resources Ltd.,TKU,1611801.68,Canada,BC,Mining,
TSXV,Tasca Resources Ltd.,TAC,631242,Canada,BC,Mining,
TSX,Taseko Mines Limited,TKO,420784329.24,Canada,BC,Mining,
TSX,Taylor North American Equity Opportunities Fund,TOF.UN,25164514.01,Canada,ON,Closed-End Funds,
TSX,TD Canadian Aggregate Bond Index ETF,TDB,56433000,Canada,ON,ETP,
TSX,TD International Equity CAD Hedged Index ETF,THE,5235000,Canada,ON,ETP,
TSX,TD International Equity Index ETF,TPE,10092000,Canada,ON,ETP,
TSX,TD S&P 500 CAD Hedged Index ETF,THU,5361000,Canada,ON,ETP,
TSX,TD S&P 500 Index ETF,TPU,12082000,Canada,ON,ETP,
TSX,TD S&P/TSX Capped Composite Index ETF,TTP,8450000,Canada,ON,ETP,
TSX,TDb Split Corp.,XTD,56481129,Canada,ON,Closed-End Funds,
TSX,TearLab Corporation,TLB,18296985.08,USA,USA,Life Sciences,Healthcare Services and Supplies
TSX,Tech Achievers Growth & Income ETF,HTA.UN,30058243.25,Canada,ON,ETP,
TSX,Tech Leaders Income Fund,TLF.UN,39695300.05,Canada,ON,Closed-End Funds,
TSX,Teck Resources Limited,TECK.B,15640619227.76,Canada,BC,Mining,
TSX,TECSYS Inc.,TCS,182897907.48,Canada,QC,Technology,Software
TSXV,TekModo Industries Inc.,TEK,1349896.41,USA,USA,Clean Technology,Low Impact Material and Products
TSX,Tellza Communications Inc.,TEL,16231148.24,Canada,ON,Comm & Media,
TSXV,Telson Resources Inc.,TSN,36452151.75,Canada,BC,Mining,
TSX,TELUS Corporation,T,26722947094.11,Canada,BC,Comm & Media,
TSX,Tembec Inc.,TMB,454000000,Canada,QC,Clean Technology,Low Impact Material and Products
TSXV,Tembo Gold Corp.,TEM,3254652.68,Canada,ON,Mining,
TSX,Temple Hotels Inc.,TPH,188649882.63,Canada,MB,Real Estate,Industrial/Office/Retail/Residential
TSX,Ten Peaks Coffee Company Inc.,TPK,53419674.42,Canada,BC,,Consumer Staples
TSXV,Tenth Avenue Petroleum Corp.,TPC,306906.32,Canada,AB,Oil & Gas,
TSX,TeraGo Inc.,TGO,71664640,Canada,ON,Comm & Media,
TSX,Teranga Gold Corporation,TGZ,342427047.38,Canada,ON,Mining,
TSXV,Teras Resources Inc.,TRA,20022204.26,Canada,AB,Mining,
TSXV,Terra Firma Capital Corporation,TII,38074720,Canada,ON,Real Estate,Real Estate Development and Services
TSXV,Terrace Energy Corp.,TZR,1740556.28,Canada,BC,Oil & Gas,
TSXV,Terraco Gold Corp.,TEN,14605579.5,Canada,BC,Mining,
TSX,TerraVest Capital Inc.,TVK,199717698,Canada,AB,,Energy Services
TSXV,Terrax Minerals Inc.,TXR,55258007.76,Canada,BC,Mining,
TSXV,Tesoro Minerals Corp.,TES,3953918.43,Canada,BC,Mining,
TSX,Tethys Petroleum Limited,TPL,10162721.96,UK/Europe,Guernsey,Oil & Gas,
TSXV,Teuton Resources Corp.,TUO,6018261.795,Canada,BC,Mining,
TSX,TFI International Inc.,TFII,2650143461.13,Canada,QC,,
TSX,The Empire Life Insurance Company,EML.PR.A,160622800,Canada,ON,Financial Services,
TSX,The Intertain Group Limited,ITX,213633637,Canada,ON,Technology,Internet Software & Services
TSXV,The Mint Corporation,MIT,12827160.49,Canada,ON,Technology,Software
TSXV,The Westaim Corporation,WED,451038161.7,Canada,ON,Financial Services,
TSXV,Theia Resources Ltd.,THH,1497842.5,Canada,BC,Mining,
TSXV,Themac Resources Group Limited,MAC,2779004.27,Canada,BC,Mining,
TSXV,Theralase Technologies Inc.,TLT,60873447.74,Canada,ON,Life Sciences,Healthcare Facilities and Equipment
TSX,Theratechnologies Inc.,TH,579520695,Canada,QC,Life Sciences,Biotechnology
TSXV,Thermal Energy International Inc.,TMG,15110758.425,Canada,ON,Clean Technology,Energy Efficiency
TSXV,theScore Inc.,SCR,50273298.11,Canada,ON,Comm & Media,
TSX,Thomson Reuters Corporation,TRI,41001976176.7,Canada,ON,Comm & Media,
TSXV,Thor Explorations Ltd.,THX,55744009.45,Canada,BC,Mining,
TSXV,"Thunder Mountain Gold, Inc.",THM,7116194.115,USA,USA,Mining,
TSXV,Thunderstruck Resources Ltd.,AWE,2883393,Canada,BC,Mining,
TSXV,Tidewater Midstream and Infrastructure Ltd.,TWM,437501368.01,Canada,AB,,Energy Services
TSXV,Tiger International Resources Inc.,TGR,775069.05,USA,USA,Mining,
TSXV,Till Capital Ltd.,TIL,14582295,USA,USA,Financial Services,
TSX,Timbercreek Financial Corp.,TF,865658793.68,Canada,ON,Financial Services,
TSX,Timbercreek Global Real Estate Fund,TGF.UN,69921048.56,Canada,ON,Closed-End Funds,
TSXV,Timberline Resources Corporation,TBR,12243545.52,USA,USA,Mining,
TSXV,TIMIA Capital Corp.,TCA,3496895.28,Canada,BC,Financial Services,
TSXV,Tinka Resources Limited,TK,134803086.08,Canada,BC,Mining,
TSXV,Tinkerine Studios Ltd.,TTD,1815183.04,Canada,BC,Technology,Hardware & Equipment
TSXV,Tintina Mines Ltd.,TTS,1004291.08,Canada,ON,Mining,
TSXV,Tintina Resources Inc.,TAU,37206909.33,Canada,BC,Mining,
TSXV,Tirex Resources Ltd.,TXX,5732189.5,Canada,BC,Mining,
TSXV,Titan Logix Corp.,TLA,18263124.48,Canada,AB,,Energy Services
TSX,Titan Medical Inc.,TMD,32551037.475,Canada,ON,Life Sciences,Health Care Technology
TSXV,Titanium Corporation Inc.,TIC,109212336.12,Canada,AB,Clean Technology,Low Impact Material and Products
TSXV,Titanium Transportation Group Inc.,TTR,26653561.69,Canada,ON,,
TSXV,TitanStar Properties Inc.,TSP,5583301.425,Canada,BC,Real Estate,Real Estate Operating Companies
TSX,TMAC Resources Inc.,TMR,911560341.3,Canada,ON,Mining,
TSX,TMX Group Limited,X,3657634973.1,Canada,ON,Financial Services,
TSXV,TNR Gold Corp.,TNR,6741740.115,Canada,BC,Mining,
TSXV,Toachi Mining Inc.,TIM,26354895.75,Canada,ON,Mining,
TSXV,Tolima Gold Inc.,TOM,1423196.02,Canada,ON,Mining,
TSXV,TomaGold Coporation,LOT,8901149.92,Canada,QC,Mining,
TSX,Top 10 Canadian Financial Trust,TCT.UN,16716355.95,Canada,ON,Closed-End Funds,
TSX,Top 10 Split Trust,TXT.UN,18911869.81,Canada,ON,Closed-End Funds,
TSX,Top 20 Europe Dividend Trust,TTE.UN,15729989.5,Canada,ON,Closed-End Funds,
TSX,Top 20 U.S. Dividend Trust,TUT.UN,33104589.84,Canada,ON,Closed-End Funds,
TSX,TORC Oil & Gas Ltd.,TOG,1051326409.32,Canada,AB,Oil & Gas,
TSX,Torex Gold Resources Inc.,TXG,1813126253.59,Canada,ON,Mining,
TSXV,Tornado Global Hydrovacs Ltd.,TGH,2764596.36,Canada,AB,,Energy Services
TSX,Toromont Industries Ltd.,TIH,3632860539.69,Canada,ON,,
TSX,Toronto-Dominion Bank (The),TD,123393370211.09,Canada,ON,Financial Services,
TSXV,Torq Resources Inc.,TORQ,58614364.64,Canada,BC,Mining,
TSXV,Torrent Capital Ltd.,TORR,5624744.3,Canada,NS,Financial Services,
TSX,Torstar Corporation,TS.B,103638590.56,Canada,ON,Comm & Media,
TSX,Toscana Energy Income Corporation,TEI,23228556.95,Canada,AB,Oil & Gas,
TSX,Total Energy Services Inc.,TOT,559484083.4,Canada,AB,,Energy Services
TSXV,Total Telcom Inc.,TTZ,6302328.825,Canada,BC,Technology,Software
TSXV,Totally Hip Technologies Inc.,THP,16240110.9,Canada,BC,Technology,Internet Software & Services
TSX,Touchstone Exploration Inc.,TXP,15986261.35,Canada,AB,Oil & Gas,
TSX,Tourmaline Oil Corp.,TOU,7459526106.9,Canada,AB,Oil & Gas,
TSXV,Tower Resources Ltd.,TWR,19267748.525,Canada,BC,Oil & Gas,
TSXV,Trackx Holdings Inc.,TKX,14674031.66,USA,USA,Technology,Hardware & Equipment
TSXV,Trakopolis IoT Corp.,TRAK,23218480.89,Canada,AB,Technology,Software
TSX,TransAlta Corporation,TA,3051685618.31,Canada,AB,Utilities & Pipelines,
TSX,TransAlta Renewables Inc.,RNW,3276771199.34,Canada,AB,Clean Technology,Renewable Energy Production and Distribution
TSX,Transat A.T. Inc.,TRZ,290821006.08,Canada,QC,,Consumer Discretionary
TSXV,Transatlantic Mining Corp.,TCO,1627239.075,Canada,BC,Mining,
TSX,TransAtlantic Petroleum Ltd.,TNP,66272927,USA,USA,Oil & Gas,
TSX,TransCanada Corporation,TRP,59201994972.38,Canada,AB,Utilities & Pipelines,
TSX,Transcontinental Inc.,TCL.A,1967077158.78,Canada,QC,Comm & Media,
TSXV,Transeastern Power Trust,TEP.UN,26475832.26,Canada,ON,Clean Technology,Renewable Energy Production and Distribution
TSX,TransGlobe Energy Corporation,TGL,122749127.3,Canada,AB,Oil & Gas,
TSXV,Transition Metals Corp.,XTM,4478315.85,Canada,ON,Mining,
TSXV,Traverse Energy Ltd.,TVL,36668300.8,Canada,AB,Oil & Gas,
TSX,Treasury Metals Inc.,TML,74614302.72,Canada,ON,Mining,
TSX,Tree Island Steel Ltd.,TSL,113746410.1,Canada,BC,,
TSXV,Trek Mining Inc.,TREK,202615360.08,Canada,BC,Mining,
TSXV,Trenchant Capital Corp.,TCC,1029368.4,Canada,ON,Financial Services,
TSXV,Tres-Or Resources Ltd.,TRS,4275718.72,Canada,BC,Mining,
TSX,Trevali Mining Corporation,TV,521328822.3,Canada,BC,Mining,
TSX,Trez Capital Mortgage Investment Corporation,TZZ,90911165.45,Canada,BC,Financial Services,
TSX,Trez Capital Senior Mortgage Investment Corporation,TZS,32202500.11,Canada,BC,Financial Services,
TSXV,Tri Origin Exploration Ltd.,TOE,3974892.24,Canada,ON,Mining,
TSXV,Tribute Resources Inc.,TRB,2920906.92,Canada,ON,Oil & Gas,
TSX,Trican Well Service Ltd.,TCW,1264038752.55,Canada,AB,,Energy Services
TSX,Tricon Capital Group Inc.,TCN,1687210065,Canada,ON,Financial Services,
TSXV,Trifecta Gold Ltd.,TG,5286840.195,Canada,BC,Mining,
TSXV,Trigon Metals Inc.,TM,6501138.9,Canada,ON,Mining,
TSX,Trillium Therapeutics Inc.,TRIL,63905559.36,Canada,ON,Life Sciences,Biotechnology
TSX,Trilogy Energy Corp.,TET,557059165.1,Canada,AB,Oil & Gas,
TSX,Trilogy International Partners Inc.,TRL,359181671.52,USA,USA,Comm & Media,
TSX,Trilogy Metals Inc.,TMQ,137220835.7,Canada,BC,Mining,
TSX,TriMetals Mining Inc.,TMI,65660372.94,Canada,BC,Mining,
TSX,Trinidad Drilling Ltd.,TDG,482490180.73,Canada,AB,,Energy Services
TSXV,Trinity Valley Energy Corp.,TE,2573560.255,Canada,QC,Mining,
TSXV,Tristar Gold Inc.,TSG,57543932.91,USA,USA,Mining,
TSX,Trisura Group Ltd.,TSU,149002000,Canada,ON,Financial Services,
TSXV,Triumph Gold Corp.,TIG,23305796.745,Canada,BC,Mining,
TSXV,Trius Investments Inc.,TRU,2249022.405,Canada,NB,Clean Technology,Waste Reduction and Water Management
TSXV,Troymet Exploration Corp.,TYE,1827843.375,Canada,BC,Mining,
TSX,True North Commercial Real Estate Investment Trust,TNT.UN,213183788.62,Canada,ON,Real Estate,Industrial/Office/Retail/Residential
TSXV,True North Gems Inc.,TGX,1538676.915,Canada,BC,Mining,
TSXV,Trueclaim Exploration Inc.,TRM,666195.28,Canada,ON,Mining,
TSXV,Trusted Brand 2016 Inc.,HAH.P,215070,Canada,AB,CPC,
TSX,TSO3 Inc.,TOS,293994371.68,Canada,QC,Life Sciences,Healthcare Facilities and Equipment
TSXV,Tsodilo Resources Limited,TSD,31289643.9,Canada,ON,Mining,
TSX,Tucows Inc.,TC,720940036.32,Canada,ON,Technology,Internet Software & Services
TSXV,Tudor Gold Corp.,TUD,49539000,Canada,BC,Mining,
TSX,Turquoise Hill Resources Ltd.,TRQ,8250489322.9,Canada,BC,Mining,
TSX,TVA Group Inc.,TVA.B,131821963.65,Canada,QC,Comm & Media,
TSXV,TVI Pacific Inc.,TVI,6554703.72,Canada,AB,Mining,
TSX,TWC Enterprises Limited,TWC,334982865,Canada,ON,,Consumer Discretionary
TSXV,Twyford Ventures Inc.,TWY,3617475.645,Canada,BC,Mining,
TSXV,Typhoon Exploration Inc.,TYP,3075112.235,Canada,QC,Mining,
TSX,U.S. Banks Income & Growth Fund,PUB.UN,12755984.88,Canada,ON,Closed-End Funds,
TSX,U.S. Financials Income Fund,USF.UN,15618120.24,Canada,ON,Closed-End Funds,
TSX,U.S. Housing Recovery Fund,USH.UN,6824386.5,Canada,ON,Closed-End Funds,
TSX,U3O8 Corp.,UWE,8644577.55,Canada,ON,Mining,
TSXV,Ucore Rare Metals Inc.,UCU,76990491.945,Canada,BC,Mining,
TSX,UEX Corporation,UEX,70232552.06,Canada,BC,Mining,
TSXV,UGE International Ltd.,UGE,24116833.8,USA,USA,Clean Technology,Renewable Energy Production and Distribution
TSXV,Ultra Lithium Inc.,ULI,12297227.31,Canada,BC,Mining,
TSX,Uni-Select Inc.,UNS,1230167929.2,Canada,QC,,Consumer Discretionary
TSXV,Unigold Inc.,UGD,11405327.25,Canada,ON,Mining,
TSX,Union Gas Limited,UNG.PR.D,7649465.2,Canada,ON,Utilities & Pipelines,
TSXV,Uniserve Communications Corporation,USS,11071946.82,Canada,BC,Comm & Media,
TSXV,Unisync Corp.,UNI,42013751.85,Canada,BC,,Consumer Discretionary
TSX,United Corporations Limited,UNC,1213213692.4,Canada,ON,Financial Services,
TSXV,United Hunter Oil & Gas Corp.,UHO,3918114.84,Canada,ON,Oil & Gas,
TSXV,Unity Energy Corp.,UTY,848914.39,Canada,BC,Mining,
TSXV,Universal Ventures Inc.,UN,2709777.2,Canada,BC,Mining,
TSX,Ur-Energy Inc.,URE,115240379.42,USA,USA,Mining,
TSXV,Uracan Resources Ltd.,URC,3178338.03,Canada,BC,Mining,
TSX,Uranium Participation Corporation,U,461642083.66,Canada,ON,Financial Services,
TSXV,Uravan Minerals Inc.,UVN,2328095.66,Canada,AB,Mining,
TSXV,Urban Communications Inc.,UBN,7144146.165,Canada,BC,Comm & Media,
TSXV,Urban Select Capital Corporation,CH,500145,Canada,BC,Financial Services,
TSX,Urbana Corporation,URB,164800513,Canada,ON,Financial Services,
TSXV,Urbanfund Corp.,UFC,25145531.04,Canada,ON,Real Estate,Real Estate Operating Companies
TSXV,Urbanimmersive Inc.,UI,6895146.02,Canada,QC,Technology,Internet Software & Services
TSX,UrtheCast Corp.,UR,135387112,Canada,BC,Technology,Communication Technology
TSXV,URZ Energy Corp.,URZ,17231493.75,Canada,BC,Mining,
TSXV,US Cobalt Inc.,USCO,31301282.58,Canada,BC,Mining,
TSX,US Equity Plus Income ETF,HUL,18493392.06,Canada,ON,ETP,
TSX,US Financial 15 Split Corp.,FTU,24768244.62,Canada,ON,Closed-End Funds,
TSX,Utility Corp.,UTC.C,45532690.08,Canada,ON,Closed-End Funds,
TSXV,Valdor Technology International Inc.,VTI,1135422.2,Canada,BC,Technology,Hardware & Equipment
TSX,Valeant Pharmaceuticals International Inc.,VRX,7134162780.42,Canada,QC,Life Sciences,Pharmaceuticals
TSX,Valener Inc.,VNR,925587970.48,Canada,QC,Utilities & Pipelines,
TSX,Valeura Energy Inc.,VLE,50472341.49,Canada,AB,Oil & Gas,
TSXV,ValGold Resources Ltd.,VAL,2103772.385,Canada,BC,Mining,
TSXV,Valterra Resource Corporation,VQA,1949664.6,Canada,BC,Mining,
TSXV,Value Capital Trust,VLU.P,800000,Canada,AB,CPC,
TSXV,Vanadium One Energy Corp.,VONE,3729057,Canada,ON,Mining,
TSXV,Vanadiumcorp Resource Inc.,VRB,29768700.69,Canada,BC,Mining,
TSXV,VANC Pharmaceuticals Inc.,VANC,2671024.65,Canada,BC,Life Sciences,Pharmaceuticals
TSXV,Vangold Mining Corp.,VAN,3677620.965,Canada,BC,Mining,
TSX,Vanguard Canadian Aggregate Bond Index ETF,VAB,1294568000,Canada,ON,ETP,
TSX,Vanguard Canadian Corporate Bond Index ETF,VCB,12430000,Canada,ON,ETP,
TSX,Vanguard Canadian Government Bond Index ETF,VGV,4970000,Canada,ON,ETP,
TSX,Vanguard Canadian Long-Term Bond Index ETF,VLB,7527000,Canada,ON,ETP,
TSX,Vanguard Canadian Short-Term Bond Index ETF,VSB,924856000,Canada,ON,ETP,
TSX,Vanguard Canadian Short-Term Corporate Bond Index ETF,VSC,1276120000,Canada,ON,ETP,
TSX,Vanguard Canadian Short-Term Government Bond Index ETF,VSG,7395000,Canada,ON,ETP,
TSX,Vanguard FTSE Canada All Cap Index ETF,VCN,914902500,Canada,ON,ETP,
TSX,Vanguard FTSE Canada Index ETF,VCE,529650000,Canada,ON,ETP,
TSX,Vanguard FTSE Canadian Capped REIT Index ETF,VRE,147965000,Canada,ON,ETP,
TSX,Vanguard FTSE Canadian High Dividend Yield Index ETF,VDY,385866000,Canada,ON,ETP,
TSX,Vanguard FTSE Developed All Cap ex North America Index ETF,VIU,245180000,Canada,ON,ETP,
TSX,Vanguard FTSE Developed All Cap ex North America Index ETF (CAD-hedged),VI,64507500,Canada,ON,ETP,
TSX,Vanguard FTSE Developed All Cap Ex U.S. Index ETF,VDU,338956800,Canada,ON,ETP,
TSX,Vanguard FTSE Developed All Cap Ex U.S. Index ETF (CAD-hedged),VEF,505215000,Canada,ON,ETP,
TSX,Vanguard FTSE Developed Asia Pacific All Cap Index ETF,VA,54730400,Canada,ON,ETP,
TSX,Vanguard FTSE Developed Asia Pacific All Cap Index ETF (CAD-Hedged),VAH,6525000,Canada,ON,ETP,
TSX,Vanguard FTSE Developed Europe All Cap Index ETF,VE,191604300,Canada,ON,ETP,
TSX,Vanguard FTSE Developed Europe All Cap Index ETF (CAD-Hedged),VEH,12104000,Canada,ON,ETP,
TSX,Vanguard FTSE Emerging Markets All Cap Index ETF,VEE,603720000,Canada,ON,ETP,
TSX,Vanguard FTSE Global All Cap ex Canada Index ETF,VXC,617674200,Canada,ON,ETP,
TSX,Vanguard Global ex-U.S. Aggregate Bond Index ETF (CAD-hedged),VBG,88046000,Canada,ON,ETP,
TSX,Vanguard Global Liquidity Factor ETF,VLQ,17874000,Canada,ON,ETP,
TSX,Vanguard Global Minimum Volatility ETF,VVO,17424000,Canada,ON,ETP,
TSX,Vanguard Global Momentum Factor ETF,VMO,17388000,Canada,ON,ETP,
TSX,Vanguard Global Value Factor ETF,VVL,44156000,Canada,ON,ETP,
TSX,Vanguard S&P 500 Index ETF,VFV,1210080300,Canada,ON,ETP,
TSX,Vanguard S&P 500 Index ETF (CAD-hedged),VSP,507184300,Canada,ON,ETP,
TSX,Vanguard U.S. Aggregate Bond Index ETF (CAD-hedged),VBU,146391300,Canada,ON,ETP,
TSX,Vanguard U.S. Dividend Appreciation Index ETF,VGG,310135100,Canada,ON,ETP,
TSX,Vanguard U.S. Dividend Appreciation Index ETF (CAD-hedged),VGH,162361260,Canada,ON,ETP,
TSX,Vanguard U.S. Total Market Index ETF,VUN,910190540,Canada,ON,ETP,
TSX,Vanguard U.S. Total Market Index ETF (CAD-hedged),VUS,527726800,Canada,ON,ETP,
TSXV,Vanity Capital Inc.,VYC,2628872.85,Canada,BC,Mining,
TSXV,Vanstar Mining Resources Inc.,VSR,2764119.4,Canada,QC,Mining,
TSXV,Vantex Resources Ltd.,VAX,1253436.975,Canada,BC,Mining,
TSXV,Vaxil Bio Ltd.,VXL,4442689.25,Other,Israel,Life Sciences,Pharmaceuticals
TSX,VBI Vaccines Inc.,VBV,229307414.7,USA,USA,Life Sciences,Pharmaceuticals
TSX,Vecima Networks Inc.,VCM,226705864.63,Canada,BC,Technology,Communication Technology
TSXV,Vela Minerals Ltd.,VLA,415111.995,Canada,BC,Mining,
TSX,Velan Inc.,VLN,105961963.2,Canada,QC,,
TSXV,Velocity Minerals Ltd.,VLC,17789423.47,Canada,BC,Mining,
TSXV,Vendetta Mining Corp.,VTT,30813199.935,Canada,BC,Mining,
TSXV,Venerable Ventures Ltd.,VLV,538330.755,Canada,BC,Mining,
TSXV,VentriPoint Diagnostics Ltd.,VPT,13915397.16,USA,USA,Life Sciences,Health Care Technology
TSX,Verde Agritech Plc,NPK,33855687,Latin America,Brazil,Mining,
TSX,Veresen Inc.,VSN,6231097142.01,Canada,AB,Utilities & Pipelines,
TSXV,Verisante Technology Inc.,VRS,1812957.76,Canada,BC,Life Sciences,Healthcare Facilities and Equipment
TSX,Vermilion Energy Inc.,VET,4966081849.12,Canada,AB,Oil & Gas,
TSX,VersaBank,VB,125701870.3,Canada,ON,Financial Services,
TSXV,VersaPay Corporation,VPY,64786551.57,Canada,BC,Technology,Software
TSXV,Victoria Gold Corp.,VIT,273788680.48,Canada,ON,Mining,
TSXV,Victory Resources Corporation,VR,2071380.08,Canada,BC,Mining,
TSXV,Vier Capital Corp.,VIE.P,262500,Canada,AB,CPC,
TSXV,Vigil Health Solutions Inc.,VGL,21978168.6,Canada,BC,Life Sciences,Health Care Technology
TSX,Village Farms International Inc.,VFF,78684020.79,USA,USA,Clean Technology,"Low Impact Material and Products,Agriculture"
TSXV,VIQ Solutions Inc.,VQS,47485512.14,Canada,ON,Technology,Software
TSXV,Virginia Energy Resources Inc.,VUI,7775650.485,Canada,BC,Mining,
TSXV,Viscount Mining Corp.,VML,10153698.5,Canada,BC,Mining,
TSXV,Visible Gold Mines Inc.,VGD,1946373.905,Canada,QC,Mining,
TSXV,Visionstate Corp.,VIS,2603568.75,Canada,AB,Technology,Software
TSX,Vista Gold Corp.,VGZ,103106123.4,USA,USA,Mining,
TSXV,Vital Energy Inc.,VUX,4839997.68,Canada,AB,Oil & Gas,
TSXV,Vitalhub Corp.,VHI,2150961.54,Canada,ON,Technology,Software
TSXV,Vitality Products Inc.,VPI,1681373.525,Canada,BC,Life Sciences,Pharmaceuticals
TSXV,Vitreous Glass Inc.,VCI,23500914.58,Canada,AB,Clean Technology,Low Impact Material and Products
TSX,ViXS Systems Inc.,VXS,20318027.675,Canada,ON,Technology,Software
TSXV,Vogogo Inc.,VGO,8306762.52,Canada,AB,Technology,Software
TSXV,Volcanic Gold Mines Inc.,VG,21104357.48,Canada,BC,Mining,
TSXV,Volt Energy Corp.,VOLT,3495010.885,Canada,BC,Oil & Gas,
TSXV,Voltaic Minerals Corp.,VLT,4623507.075,Canada,BC,Mining,
TSX,Voya Diversified Floating Rate Senior Loan Fund,IFL.UN,64543513.95,Canada,ON,Closed-End Funds,
TSX,Voya Floating Rate Senior Loan Fund,ISL.UN,125384613.06,Canada,ON,Closed-End Funds,
TSXV,Voyageur Minerals Ltd.,VM,748417.285,Canada,AB,Mining,
TSXV,VR Resources Ltd.,VRR,7993962.52,Canada,BC,Mining,
TSXV,Vulcan Minerals Inc.,VUL,2926306.45,Canada,NL,Mining,
TSXV,VVC Exploration Corp.,VVC,5453583.93,Canada,ON,Mining,
TSX,Wajax Corporation,WJX,469628905.55,Canada,ON,,
TSXV,Walker River Resources Corp.,WRR,11822437.38,Canada,BC,Mining,
TSX,Wall Financial Corporation,WFC,692648646,Canada,BC,Real Estate,Diversified
TSX,Wallbridge Mining Company Limited,WM,23351721.05,Canada,ON,Mining,
TSXV,War Eagle Mining Company Inc.,WAR,1099513.8,Canada,BC,Mining,
TSXV,Waseco Resources Inc.,WRI,2214926.45,Canada,ON,Mining,
TSX,"Waste Connections, Inc.",WCN,21362331652.41,USA,USA,,
TSXV,Waterfront Capital Corporation,WFG,391322.12,Canada,BC,Financial Services,
TSXV,Wavefront Technology Solutions Inc.,WEE,12443436,Canada,AB,Clean Technology,Waste Reduction and Water Management
